id,Date,rate
01001,2020-04-01,0.2046322647622116
01003,2020-04-01,0.23463241859812276
01005,2020-04-01,0.17767830619244374
01007,2020-04-01,0.17343782560804977
01009,2020-04-01,0.1721249956766852
01011,2020-04-01,0.13964623964623965
01013,2020-04-01,0.1717794460441519
01015,2020-04-01,0.22334345612722445
01017,2020-04-01,0.2299061767005473
01019,2020-04-01,0.1729386165826844
01021,2020-04-01,0.1962733711473245
01023,2020-04-01,0.1409881642703948
01025,2020-04-01,0.18055767222645555
01027,2020-04-01,0.1598942198715527
01029,2020-04-01,0.1368634026380505
01031,2020-04-01,0.19799396278323333
01033,2020-04-01,0.23458481924657412
01035,2020-04-01,0.14433026711969282
01037,2020-04-01,0.15003907593235177
01039,2020-04-01,0.21135343284119226
01041,2020-04-01,0.16078516797366635
01043,2020-04-01,0.17882604335784547
01045,2020-04-01,0.21028091868000756
01047,2020-04-01,0.18999713230813348
01049,2020-04-01,0.17130917921683236
01051,2020-04-01,0.2328506282144426
01053,2020-04-01,0.1829598085514882
01055,2020-04-01,0.22052222265681024
01057,2020-04-01,0.16804686541528646
01059,2020-04-01,0.186424122611228
01061,2020-04-01,0.14779160798345448
01063,2020-04-01,0.1766120083836765
01065,2020-04-01,0.1730257320319432
01067,2020-04-01,0.15942846071878328
01069,2020-04-01,0.21683792649679204
01071,2020-04-01,0.21353839796484975
01073,2020-04-01,0.2654338496516964
01075,2020-04-01,0.17469274417481587
01077,2020-04-01,0.21931182981232053
01079,2020-04-01,0.15805997651156198
01081,2020-04-01,0.2180966966893964
01083,2020-04-01,0.22977708133245717
01085,2020-04-01,0.12754472547809995
01087,2020-04-01,0.19228654711829385
01089,2020-04-01,0.26401114838562045
01091,2020-04-01,0.16046758203891215
01093,2020-04-01,0.1919160299348121
01095,2020-04-01,0.22131943152775194
01097,2020-04-01,0.2242235989771141
01099,2020-04-01,0.17497548192093118
01101,2020-04-01,0.24077573595424587
01103,2020-04-01,0.2268548923927061
01105,2020-04-01,0.13599686204191416
01107,2020-04-01,0.1417678541562134
01109,2020-04-01,0.18305248535362686
01111,2020-04-01,0.16912830443329516
01113,2020-04-01,0.21075780841140307
01115,2020-04-01,0.20495836684839278
01117,2020-04-01,0.2466582759919523
01119,2020-04-01,0.15059950108634426
01121,2020-04-01,0.2117261413555394
01123,2020-04-01,0.19247322482886184
01125,2020-04-01,0.2232138393319163
01127,2020-04-01,0.20112666152401046
01129,2020-04-01,0.13303319857895382
01131,2020-04-01,0.12756515312188693
01133,2020-04-01,0.16040599827895097
02013,2020-04-01,0.5898611527319948
02016,2020-04-01,0.31267897290261504
02020,2020-04-01,0.3071482638888889
02050,2020-04-01,0.4157891874252148
02060,2020-04-01,
02068,2020-04-01,0.2534891114290256
02070,2020-04-01,0.30642799023596423
02090,2020-04-01,0.26376834040619934
02100,2020-04-01,0.3363504611330698
02105,2020-04-01,0.2405493482309125
02110,2020-04-01,0.32758074268676635
02122,2020-04-01,0.24926869705434812
02130,2020-04-01,0.30484137831810665
02150,2020-04-01,0.3548058675693696
02158,2020-04-01,0.4519405019645577
02164,2020-04-01,0.47782180131426366
02170,2020-04-01,0.26826075315970715
02180,2020-04-01,0.6363521258163402
02185,2020-04-01,0.2907716300515324
02188,2020-04-01,0.7000787298254822
02195,2020-04-01,0.3913145539906103
02198,2020-04-01,0.41451448223977644
02220,2020-04-01,0.4084029985478237
02230,2020-04-01,0.23532089212562582
02240,2020-04-01,0.2274481357899318
02261,2020-04-01,0.2920307179598638
02275,2020-04-01,0.5574207300826005
02282,2020-04-01,
02290,2020-04-01,0.49425111536010197
04001,2020-04-01,0.2202785853724132
04003,2020-04-01,0.30313977435767114
04005,2020-04-01,0.2821289507188194
04007,2020-04-01,0.30227763584977846
04009,2020-04-01,0.22865995485404808
04011,2020-04-01,0.29516740366392924
04012,2020-04-01,0.3439833238582528
04013,2020-04-01,0.2889538773158212
04015,2020-04-01,0.32570933935335084
04017,2020-04-01,0.27603975094058397
04019,2020-04-01,0.2899077514205861
04021,2020-04-01,0.2835956198901299
04023,2020-04-01,0.2728547464407071
04025,2020-04-01,0.30904838670801094
04027,2020-04-01,0.3607639067545423
05001,2020-04-01,0.21054557932059934
05003,2020-04-01,0.19903172745925965
05005,2020-04-01,0.2540780310979681
05007,2020-04-01,0.24905012162312237
05009,2020-04-01,0.2298888651421244
05011,2020-04-01,0.18678497321069093
05013,2020-04-01,0.13339114794115756
05015,2020-04-01,0.2121294338736199
05017,2020-04-01,0.16128022665875996
05019,2020-04-01,0.18476403823178014
05021,2020-04-01,0.18203788972121043
05023,2020-04-01,0.23424027181401072
05025,2020-04-01,0.14746522540640186
05027,2020-04-01,0.19732844495601878
05029,2020-04-01,0.1720074194889507
05031,2020-04-01,0.21286692286311618
05033,2020-04-01,0.21015539782158496
05035,2020-04-01,0.2507732944079519
05037,2020-04-01,0.15988793470978743
05039,2020-04-01,0.1760165501498074
05041,2020-04-01,0.23742334888360764
05043,2020-04-01,0.20236932140439465
05045,2020-04-01,0.209355564902479
05047,2020-04-01,0.20203405776648792
05049,2020-04-01,0.15824583901044587
05051,2020-04-01,0.22610696342207826
05053,2020-04-01,0.18925631900720868
05055,2020-04-01,0.21911233682662254
05057,2020-04-01,0.1393708588767106
05059,2020-04-01,0.1777659332958258
05061,2020-04-01,0.20670352976821693
05063,2020-04-01,0.198028640669751
05065,2020-04-01,0.22771051923594293
05067,2020-04-01,0.24812688159180168
05069,2020-04-01,0.21044734426752862
05071,2020-04-01,0.1810958938470414
05073,2020-04-01,0.16466888083735912
05075,2020-04-01,0.19405298874395546
05077,2020-04-01,0.16808927025704715
05079,2020-04-01,0.12845004095004095
05081,2020-04-01,0.16718057481578158
05083,2020-04-01,0.19640516786235596
05085,2020-04-01,0.19861681376092977
05087,2020-04-01,0.1634069337194337
05089,2020-04-01,0.24211293478694937
05091,2020-04-01,0.2099005170646755
05093,2020-04-01,0.2543709461841857
05095,2020-04-01,0.1806695518081878
05097,2020-04-01,0.17150011128421988
05099,2020-04-01,0.13353530457262883
05101,2020-04-01,0.16331312610172405
05103,2020-04-01,0.16522253585379063
05105,2020-04-01,0.19807109835804237
05107,2020-04-01,0.17845386720653844
05109,2020-04-01,0.1637245754805001
05111,2020-04-01,0.1976156069364162
05113,2020-04-01,0.1943097575636145
05115,2020-04-01,0.2055317975610771
05117,2020-04-01,0.18689737864880512
05119,2020-04-01,0.2537189140731781
05121,2020-04-01,0.1752051082154657
05123,2020-04-01,0.19101117601557707
05125,2020-04-01,0.22328653375477456
05127,2020-04-01,0.19600881885679083
05129,2020-04-01,0.14252421435520024
05131,2020-04-01,0.2603641379885836
05133,2020-04-01,0.15645910507438116
05135,2020-04-01,0.20208882773382256
