id,Date,rate
01001,2020-05-01,0.16444920981628106
01003,2020-05-01,0.17275102908072448
01005,2020-05-01,0.15321208573228132
01007,2020-05-01,0.14161483346633746
01009,2020-05-01,0.13605778403062357
01011,2020-05-01,0.12469860856957635
01013,2020-05-01,0.14489424238001092
01015,2020-05-01,0.17705093057296714
01017,2020-05-01,0.17756680253842858
01019,2020-05-01,0.13440121367950783
01021,2020-05-01,0.1522804566721945
01023,2020-05-01,0.11542590946012775
01025,2020-05-01,0.1435935882624453
01027,2020-05-01,0.129071255346893
01029,2020-05-01,0.10712446723350856
01031,2020-05-01,0.15323535900978796
01033,2020-05-01,0.1842425360779832
01035,2020-05-01,0.1236082410840549
01037,2020-05-01,0.11943016702314001
01039,2020-05-01,0.16691669880951038
01041,2020-05-01,0.13502150225328624
01043,2020-05-01,0.1396164059876587
01045,2020-05-01,0.16238063623934942
01047,2020-05-01,0.17007378524919434
01049,2020-05-01,0.13287635949791216
01051,2020-05-01,0.18192445696667184
01053,2020-05-01,0.15001545407234618
01055,2020-05-01,0.1739499758383097
01057,2020-05-01,0.12827240671043727
01059,2020-05-01,0.1520311204642561
01061,2020-05-01,0.11912927415364173
01063,2020-05-01,0.1515743255873147
01065,2020-05-01,0.15229831278719272
01067,2020-05-01,0.1282635392937162
01069,2020-05-01,0.17108911868415905
01071,2020-05-01,0.16630779939590326
01073,2020-05-01,0.21503467688178002
01075,2020-05-01,0.13201855335257212
01077,2020-05-01,0.17047386435464565
01079,2020-05-01,0.12802407107669275
01081,2020-05-01,0.17014598880725035
01083,2020-05-01,0.1746726172520231
01085,2020-05-01,0.10320192632982426
01087,2020-05-01,0.1706045976847322
01089,2020-05-01,0.204783074725746
01091,2020-05-01,0.1294478181385987
01093,2020-05-01,0.14763528810103163
01095,2020-05-01,0.17225034450068896
01097,2020-05-01,0.17852899915765708
01099,2020-05-01,0.1420736460341391
01101,2020-05-01,0.20076068220979548
01103,2020-05-01,0.1789960186509666
01105,2020-05-01,0.11191447979668344
01107,2020-05-01,0.11493776605215025
01109,2020-05-01,0.14944366187578786
01111,2020-05-01,0.13555712667274294
01113,2020-05-01,0.17386941497369476
01115,2020-05-01,0.1601432426432642
01117,2020-05-01,0.18682478356771218
01119,2020-05-01,0.12413916627945916
01121,2020-05-01,0.16384667073767867
01123,2020-05-01,0.15733627835576328
01125,2020-05-01,0.17727135803439287
01127,2020-05-01,0.16587605521364285
01129,2020-05-01,0.10571500831841552
01131,2020-05-01,0.11088651368472117
01133,2020-05-01,0.1298704844648252
02013,2020-05-01,0.6040387831449922
02016,2020-05-01,0.32201953576786096
02020,2020-05-01,0.2716356406810036
02050,2020-05-01,0.40772607488867757
02060,2020-05-01,0.38484123531970427
02068,2020-05-01,0.20479332994908242
02070,2020-05-01,0.32645213785138716
02090,2020-05-01,0.22718471954512495
02100,2020-05-01,0.3331123294657657
02105,2020-05-01,0.21484351534811075
02110,2020-05-01,0.29599553669614626
02122,2020-05-01,0.22645647018486242
02130,2020-05-01,0.2709737753839942
02150,2020-05-01,0.32152341054951383
02158,2020-05-01,0.4796961208067232
02164,2020-05-01,0.4380234505862647
02170,2020-05-01,0.23510532257915612
02180,2020-05-01,0.6287323780165354
02185,2020-05-01,0.28675621407386015
02188,2020-05-01,0.743031775526876
02195,2020-05-01,0.38433123283882814
02198,2020-05-01,0.4292251928047302
02220,2020-05-01,0.35799500917263927
02230,2020-05-01,0.24175824175824176
02240,2020-05-01,0.20381125311793635
02261,2020-05-01,0.26499498706452307
02275,2020-05-01,0.5622469766122585
02282,2020-05-01,
02290,2020-05-01,0.4965891568494419
04001,2020-05-01,0.19810392385540568
04003,2020-05-01,0.26249839250206597
04005,2020-05-01,0.233264369718123
04007,2020-05-01,0.2546994490486445
04009,2020-05-01,0.19738078171215176
04011,2020-05-01,0.24925790828629452
04012,2020-05-01,0.28086431073373797
04013,2020-05-01,0.24626208848388104
04015,2020-05-01,0.2738666059759387
04017,2020-05-01,0.22847581779329293
04019,2020-05-01,0.24860011269141732
04021,2020-05-01,0.2370196018404263
04023,2020-05-01,0.22708156715724162
04025,2020-05-01,0.2563400538606317
04027,2020-05-01,0.3191328360138981
05001,2020-05-01,0.17859264370021363
05003,2020-05-01,0.16466431559306627
05005,2020-05-01,0.20776956854877174
05007,2020-05-01,0.2010386472508806
05009,2020-05-01,0.18456521589256042
05011,2020-05-01,0.1572891596958517
05013,2020-05-01,0.10292243517614805
05015,2020-05-01,0.17816726908999975
05017,2020-05-01,0.137305600367279
05019,2020-05-01,0.1494031101861487
05021,2020-05-01,0.15009277712871968
05023,2020-05-01,0.18994574680027806
05025,2020-05-01,0.12349373165312444
05027,2020-05-01,0.164370770400747
05029,2020-05-01,0.14510558225760029
05031,2020-05-01,0.17835699408120712
05033,2020-05-01,0.1696912798634551
05035,2020-05-01,0.20547758146918652
05037,2020-05-01,0.135786824469684
05039,2020-05-01,0.15881424343816014
05041,2020-05-01,0.2062772756827971
05043,2020-05-01,0.1641037626441025
05045,2020-05-01,0.17225822323746992
05047,2020-05-01,0.16747243542469023
05049,2020-05-01,0.13235967082657898
05051,2020-05-01,0.1836563597261378
05053,2020-05-01,0.14828112995946768
05055,2020-05-01,0.17488959664074866
05057,2020-05-01,0.12148310391735033
05059,2020-05-01,0.14695372341797364
05061,2020-05-01,0.17395458166162506
05063,2020-05-01,0.16016203654350467
05065,2020-05-01,0.19158388540564592
05067,2020-05-01,0.20345019863435262
05069,2020-05-01,0.18298573431218454
05071,2020-05-01,0.14851235195735502
05073,2020-05-01,0.1341261492909459
05075,2020-05-01,0.16352200021235344
05077,2020-05-01,0.1465762455065612
05079,2020-05-01,0.1096189664738052
05081,2020-05-01,0.13653431711790417
05083,2020-05-01,0.16287722820484304
05085,2020-05-01,0.16338837945787585
05087,2020-05-01,0.13646040914186075
05089,2020-05-01,0.2019288367077992
05091,2020-05-01,0.16961043784075225
05093,2020-05-01,0.21513893639088355
05095,2020-05-01,0.153982795057069
05097,2020-05-01,0.14495667095051087
05099,2020-05-01,0.10975247447344144
05101,2020-05-01,0.13229426278277295
05103,2020-05-01,0.13944832115136815
05105,2020-05-01,0.16904089724009194
05107,2020-05-01,0.15361492774498314
05109,2020-05-01,0.13836235696356447
05111,2020-05-01,0.1645465663423676
05113,2020-05-01,0.1614389772558347
05115,2020-05-01,0.16855634185734597
05117,2020-05-01,0.15606869343235086
05119,2020-05-01,0.21353819551361275
05121,2020-05-01,0.14766713729885864
05123,2020-05-01,0.16132387902128772
05125,2020-05-01,0.18042906595544728
05127,2020-05-01,0.17420170624798015
05129,2020-05-01,0.11839008476900342
05131,2020-05-01,0.21766793173333815
05133,2020-05-01,0.13216189918003404
05135,2020-05-01,0.17258119999556135
05137,2020-05-01,0.1753970997147176
05139,2020-05-01,0.18270563452868802
05141,2020-05-01,0.14865615769309506
05143,2020-05-01,0.20975476469551363
05145,2020-05-01,0.1539591118495025
05147,2020-05-01,0.19948448346263778
05149,2020-05-01,0.16127369549148918
06001,2020-05-01,0.2765814008666351
06003,2020-05-01,0.21423469241978343
06005,2020-05-01,0.26131693921669186
06007,2020-05-01,0.27608515142390483
06009,2020-05-01,0.20992653130061734
06011,2020-05-01,0.2586304208205019
06013,2020-05-01,0.26492471638012216
06015,2020-05-01,0.2436022046644985
06017,2020-05-01,0.2680826940451141
06019,2020-05-01,0.24774814493713715
06021,2020-05-01,0.22403409291022436
06023,2020-05-01,0.2872123776086322
06025,2020-05-01,0.2339662475423508
06027,2020-05-01,0.3017083058391406
06029,2020-05-01,0.2360841806760074
06031,2020-05-01,0.21976697587500058
06033,2020-05-01,0.2753664140571533
06035,2020-05-01,0.2178456006406665
06037,2020-05-01,0.26600278484479134
06039,2020-05-01,0.22580727176620216
06041,2020-05-01,0.300830324918746
06043,2020-05-01,0.24678178787270785
06045,2020-05-01,0.2854382629306129
06047,2020-05-01,0.23452163548665905
06049,2020-05-01,0.29652535291949894
06051,2020-05-01,0.30460242449147323
06053,2020-05-01,0.2568232010797352
06055,2020-05-01,0.2923417541282753
06057,2020-05-01,0.27404819226459665
06059,2020-05-01,0.2632140160825704
06061,2020-05-01,0.2683397797524967
06063,2020-05-01,0.24077170991583435
06065,2020-05-01,0.23836824316463623
06067,2020-05-01,0.2560596234784874
06069,2020-05-01,0.2148503786244612
06071,2020-05-01,0.23028501330260356
06073,2020-05-01,0.26563667191911583
06075,2020-05-01,0.3444503972278415
06077,2020-05-01,0.2295771611203446
06079,2020-05-01,0.26685520930409035
06081,2020-05-01,0.29438022925914553
06083,2020-05-01,0.27170468683634663
06085,2020-05-01,0.28123002749575277
06087,2020-05-01,0.29611505993846465
06089,2020-05-01,0.25592424872099856
06091,2020-05-01,0.18872846331383178
06093,2020-05-01,0.25036063329206515
06095,2020-05-01,0.24028443460813712
06097,2020-05-01,0.2684937553248359
06099,2020-05-01,0.24025884481144621
06101,2020-05-01,0.2160263410976544
06103,2020-05-01,0.2292446882539884
06105,2020-05-01,0.27984297661717017
06107,2020-05-01,0.23148211896655455
06109,2020-05-01,0.2596745179172652
06111,2020-05-01,0.25575384846275395
06113,2020-05-01,0.25185092531636316
06115,2020-05-01,0.22849558044669552
08001,2020-05-01,0.22054387482932566
08003,2020-05-01,0.24843260343823714
08005,2020-05-01,0.26513255927865825
08007,2020-05-01,0.2321205613257331
08009,2020-05-01,0.24190395546387294
08011,2020-05-01,0.3377061317507967
08013,2020-05-01,0.28308420545889884
08014,2020-05-01,0.24321935163419042
08015,2020-05-01,0.2695012645871234
08017,2020-05-01,0.21342118708268004
08019,2020-05-01,0.2229630861323578
08021,2020-05-01,0.2065970788858092
08023,2020-05-01,0.23113438508842543
08025,2020-05-01,0.2412835101202293
08027,2020-05-01,0.27121470580747004
08029,2020-05-01,0.2676108825678918
08031,2020-05-01,0.2925066208542837
08033,2020-05-01,0.3281689035397536
